symbol,entry_time,entry_price,pnl_pct,exit_candles,exit_reason,tp1_hit,tp2_hit
BTC/USDT,03-19 12:45,69290.2,-0.020000000000000056,31,SL_HIT_100%,False,False
BTC/USDT,03-19 22:30,70068.7,0.01819909603003909,197,TIMEOUT_PROFIT,True,False
BTC/USDT,03-20 02:30,70276.0,2.276737435263562e-05,154,TIMEOUT_PROFIT,False,False
BTC/USDT,03-20 14:00,69809.2,0.012741873563942862,135,TIMEOUT_PROFIT,False,False
BTC/USDT,03-20 17:15,69653.3,-0.020000000000000087,83,SL_HIT_100%,False,False
BTC/USDT,03-21 18:15,70406.3,0.025077485963614095,100,TIMEOUT_PROFIT,True,False
BTC/USDT,03-21 21:30,70342.2,0.03,95,FULL_TP,True,True
BTC/USDT,03-22 07:30,68947.4,0.012929769650487184,100,TIMEOUT_PROFIT,True,False
BTC/USDT,03-22 10:30,68618.6,-0.020000000000000042,98,SL_HIT_100%,False,False
BTC/USDT,03-22 17:45,68670.1,-0.020000000000000025,69,SL_HIT_100%,False,False
BTC/USDT,03-23 00:30,67684.4,-0.019999999999999924,42,SL_HIT_100%,False,False
BTC/USDT,03-23 06:30,67819.3,-0.01999999999999998,18,SL_HIT_100%,False,False
BTC/USDT,03-23 09:15,68257.6,-0.020000000000000025,7,SL_HIT_100%,False,False
ETH/USDT,03-20 05:45,2140.55,0.022980308799140446,168,TIMEOUT_PROFIT,True,False
ETH/USDT,03-20 09:30,2145.91,0.0004660027680564423,126,TIMEOUT_PROFIT,False,False
ETH/USDT,03-20 11:30,2139.36,0.02270940842121011,145,TIMEOUT_PROFIT,True,False
ETH/USDT,03-20 17:15,2130.98,0.020793156200433604,122,TIMEOUT_PROFIT,True,False
ETH/USDT,03-20 18:15,2125.69,-0.02000000000000008,79,SL_HIT_100%,False,False
ETH/USDT,03-21 23:30,2146.91,0.03,2,FULL_TP,True,True
ETH/USDT,03-22 07:30,2098.81,0.02130402466159391,100,TIMEOUT_PROFIT,True,False
ETH/USDT,03-22 18:30,2065.01,0.01,66,SL_BREAKEVEN,True,False
ETH/USDT,03-22 20:45,2058.68,-0.02000000000000004,57,SL_HIT_100%,False,False
ETH/USDT,03-23 00:45,2043.42,-0.01999999999999992,41,SL_HIT_100%,False,False
ETH/USDT,03-23 06:30,2033.41,-0.01999999999999992,18,SL_HIT_100%,False,False
ETH/USDT,03-23 09:00,2042.84,-0.020000000000000122,8,SL_HIT_100%,False,False
BNB/USDT,03-19 08:30,644.4,0.0021725636250775563,100,TIMEOUT_PROFIT,False,False
BNB/USDT,03-19 11:30,644.2,0.004656938838869916,100,TIMEOUT_PROFIT,False,False
BNB/USDT,03-19 14:15,637.0,0.009890109890109819,230,TIMEOUT_PROFIT,False,False
BNB/USDT,03-19 15:30,634.9,-0.01999999999999997,66,SL_HIT_100%,False,False
BNB/USDT,03-19 22:45,640.3,0.014992972044354068,196,TIMEOUT_PROFIT,False,False
BNB/USDT,03-19 23:15,640.1,0.014685205436650488,194,TIMEOUT_PROFIT,False,False
BNB/USDT,03-20 05:15,642.7,0.0006223743581765846,108,TIMEOUT_PROFIT,False,False
BNB/USDT,03-20 09:15,641.8,0.00031162355874093456,124,TIMEOUT_PROFIT,False,False
BNB/USDT,03-20 17:15,639.2,0.01329787234042553,122,TIMEOUT_PROFIT,False,False
BNB/USDT,03-20 18:15,638.1,0.011596928381131449,118,TIMEOUT_PROFIT,False,False
BNB/USDT,03-21 01:00,642.2,0.017707879165369114,100,TIMEOUT_PROFIT,True,False
BNB/USDT,03-21 22:00,641.6,0.018650249376558622,100,TIMEOUT_PROFIT,True,False
BNB/USDT,03-21 23:15,641.5,0.021769290724863617,100,TIMEOUT_PROFIT,True,False
BNB/USDT,03-22 07:45,632.2,0.012496045555204192,100,TIMEOUT_PROFIT,False,False
BNB/USDT,03-22 10:00,630.6,-0.019999999999999945,100,SL_HIT_100%,False,False
BNB/USDT,03-22 18:30,629.2,-0.020000000000000094,66,SL_HIT_100%,False,False
BNB/USDT,03-22 21:00,624.3,-0.019999999999999987,56,SL_HIT_100%,False,False
BNB/USDT,03-23 00:30,624.4,-0.02000000000000009,42,SL_HIT_100%,False,False
BNB/USDT,03-23 06:30,622.5,-0.020000000000000073,18,SL_HIT_100%,False,False
BNB/USDT,03-24 05:15,627.8,-0.006530742274609785,44,END_OF_DATA,False,False
BNB/USDT,03-24 15:00,631.0,-0.0014263074484944173,5,END_OF_DATA,False,False
XRP/USDT,03-20 19:30,1.4333,0.018546710388613677,113,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 01:30,1.4433,0.020081064227811307,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 04:30,1.4446,0.02121417693479171,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 09:15,1.439,0.026574009728978484,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 13:30,1.4367,0.022563513607572916,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 14:45,1.4366,0.02531393568147015,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 19:30,1.4369,0.026876609367388123,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-21 23:00,1.4372,0.03,88,FULL_TP,True,True
XRP/USDT,03-22 06:00,1.4107,0.02477989650528109,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-22 06:45,1.4108,0.02346753614970231,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-22 07:30,1.4075,0.021936056838365924,100,TIMEOUT_PROFIT,True,False
XRP/USDT,03-22 15:45,1.3926,0.01,77,SL_BREAKEVEN,True,False
XRP/USDT,03-22 17:30,1.3919,0.01,70,SL_BREAKEVEN,True,False
XRP/USDT,03-22 21:00,1.3783,-0.019999999999999983,56,SL_HIT_100%,False,False
XRP/USDT,03-23 00:45,1.3786,-0.01999999999999995,41,SL_HIT_100%,False,False
XRP/USDT,03-23 03:30,1.3802,-0.019999999999999973,30,SL_HIT_100%,False,False
XRP/USDT,03-23 06:15,1.3823,-0.020000000000000042,19,SL_HIT_100%,False,False
XRP/USDT,03-23 08:45,1.3685,-0.020000000000000084,9,SL_HIT_100%,False,False
USDC/USDT,03-14 08:15,0.9997,0.00010003000900268979,360,TIMEOUT_PROFIT,False,False
USDC/USDT,03-14 10:15,0.9997,0.00010003000900268979,352,TIMEOUT_PROFIT,False,False
USDC/USDT,03-14 13:00,0.9997,0.00010003000900268979,341,TIMEOUT_PROFIT,False,False
USDC/USDT,03-14 16:00,0.9998,0.00010002000400078914,298,TIMEOUT_PROFIT,False,False
USDC/USDT,03-15 01:30,0.9997,0.00010003000900268979,291,TIMEOUT_PROFIT,False,False
USDC/USDT,03-15 04:00,0.9998,0.00010002000400078914,250,TIMEOUT_PROFIT,False,False
USDC/USDT,03-15 05:15,0.9998,0.00010002000400078914,245,TIMEOUT_PROFIT,False,False
USDC/USDT,03-15 06:15,0.9998,0.00010002000400078914,241,TIMEOUT_PROFIT,False,False
USDC/USDT,03-15 07:00,0.9998,0.00010002000400078914,238,TIMEOUT_PROFIT,False,False
USDC/USDT,03-15 09:00,0.9998,0.00010002000400078914,230,TIMEOUT_PROFIT,False,False
USDC/USDT,03-16 01:00,0.9998,0.00010002000400078914,166,TIMEOUT_PROFIT,False,False
USDC/USDT,03-16 01:45,0.9998,0.00010002000400078914,163,TIMEOUT_PROFIT,False,False
USDC/USDT,03-17 16:15,0.9998,0.00010002000400078914,102,TIMEOUT_PROFIT,False,False
USDC/USDT,03-17 18:15,0.9998,0.00010002000400078914,102,TIMEOUT_PROFIT,False,False
USDC/USDT,03-17 19:30,0.9998,-0.00040008001600315657,659,END_OF_DATA,False,False
USDC/USDT,03-17 21:30,0.9997,-0.0005001500450134489,651,END_OF_DATA,False,False
USDC/USDT,03-17 23:00,0.9997,-0.0005001500450134489,645,END_OF_DATA,False,False
USDC/USDT,03-17 23:30,0.9997,-0.0005001500450134489,643,END_OF_DATA,False,False
USDC/USDT,03-18 02:15,0.9996,-0.0006002400960383492,632,END_OF_DATA,False,False
USDC/USDT,03-18 04:15,0.9996,-0.0006002400960383492,624,END_OF_DATA,False,False
USDC/USDT,03-18 05:30,0.9996,-0.0006002400960383492,619,END_OF_DATA,False,False
USDC/USDT,03-18 09:15,0.9997,-0.0005001500450134489,604,END_OF_DATA,False,False
USDC/USDT,03-18 10:15,0.9997,-0.0005001500450134489,600,END_OF_DATA,False,False
USDC/USDT,03-18 11:00,0.9997,-0.0005001500450134489,597,END_OF_DATA,False,False
USDC/USDT,03-18 13:00,0.9996,-0.0006002400960383492,589,END_OF_DATA,False,False
USDC/USDT,03-18 15:45,0.9997,-0.0005001500450134489,578,END_OF_DATA,False,False
USDC/USDT,03-18 18:00,0.9997,-0.0005001500450134489,569,END_OF_DATA,False,False
USDC/USDT,03-18 18:45,0.9997,-0.0005001500450134489,566,END_OF_DATA,False,False
USDC/USDT,03-18 19:45,0.9997,-0.0005001500450134489,562,END_OF_DATA,False,False
SOL/USDT,03-19 23:30,88.73,-0.020000000000000073,109,SL_HIT_100%,False,False
SOL/USDT,03-20 02:15,89.1,0.018698092031425348,182,TIMEOUT_PROFIT,True,False
SOL/USDT,03-20 03:30,89.4,0.020346756152125327,177,TIMEOUT_PROFIT,True,False
SOL/USDT,03-20 04:30,88.82,-0.01999999999999995,89,SL_HIT_100%,False,False
SOL/USDT,03-20 10:00,88.77,-0.020000000000000056,67,SL_HIT_100%,False,False
SOL/USDT,03-20 11:45,89.15,0.018973639932697746,144,TIMEOUT_PROFIT,True,False
SOL/USDT,03-20 12:45,89.13,0.01886345787052619,140,TIMEOUT_PROFIT,True,False
SOL/USDT,03-20 13:45,88.81,-0.02000000000000003,52,SL_HIT_100%,False,False
SOL/USDT,03-20 14:45,88.92,-0.020000000000000056,53,SL_HIT_100%,False,False
SOL/USDT,03-20 16:30,88.91,-0.01999999999999998,46,SL_HIT_100%,False,False
SOL/USDT,03-21 23:45,87.55,0.019423186750428277,100,TIMEOUT_PROFIT,True,False
SOL/USDT,03-22 06:15,88.29,0.026536414089930918,100,TIMEOUT_PROFIT,True,False
SOL/USDT,03-22 11:15,87.17,0.01,63,SL_BREAKEVEN,True,False
SOL/USDT,03-22 17:45,87.27,0.01,46,SL_BREAKEVEN,True,False
SOL/USDT,03-22 20:45,86.59,-0.02000000000000008,57,SL_HIT_100%,False,False
SOL/USDT,03-23 00:45,85.9,-0.02000000000000004,41,SL_HIT_100%,False,False
SOL/USDT,03-23 06:30,85.67,-0.020000000000000084,18,SL_HIT_100%,False,False
SOL/USDT,03-23 08:45,85.95,-0.020000000000000098,9,SL_HIT_100%,False,False
DOGE/USDT,03-19 10:45,0.09421,0.01,57,SL_BREAKEVEN,True,False
DOGE/USDT,03-19 15:30,0.09245,-0.020000000000000035,38,SL_HIT_100%,False,False
DOGE/USDT,03-19 17:00,0.09193,-0.019999999999999955,8,SL_HIT_100%,False,False
DOGE/USDT,03-19 22:45,0.0933,-0.02000000000000007,26,SL_HIT_100%,False,False
DOGE/USDT,03-20 02:45,0.094,0.00010638297872336301,128,TIMEOUT_PROFIT,False,False
DOGE/USDT,03-20 03:45,0.09412,0.0007437314067148388,121,TIMEOUT_PROFIT,False,False
DOGE/USDT,03-20 04:30,0.09387,0.0018110152338339151,131,TIMEOUT_PROFIT,False,False
DOGE/USDT,03-20 13:45,0.09342,0.02107899807321774,136,TIMEOUT_PROFIT,True,False
DOGE/USDT,03-20 17:15,0.09372,0.022644046094750306,122,TIMEOUT_PROFIT,True,False
DOGE/USDT,03-20 18:30,0.09347,0.021340537070717862,117,TIMEOUT_PROFIT,True,False
DOGE/USDT,03-21 12:45,0.09398,0.03,45,FULL_TP,True,True
DOGE/USDT,03-21 19:15,0.09402,0.03,19,FULL_TP,True,True
DOGE/USDT,03-21 22:00,0.09404,0.03,8,FULL_TP,True,True
DOGE/USDT,03-22 06:30,0.09186,0.016531678641410804,100,TIMEOUT_PROFIT,True,False
DOGE/USDT,03-22 10:45,0.09099,-0.01999999999999996,97,SL_HIT_100%,False,False
DOGE/USDT,03-22 11:15,0.09099,-0.01999999999999996,95,SL_HIT_100%,False,False
DOGE/USDT,03-22 18:00,0.09132,0.01,36,SL_BREAKEVEN,True,False
DOGE/USDT,03-23 06:00,0.09063,-0.019999999999999973,20,SL_HIT_100%,False,False
DOGE/USDT,03-23 08:30,0.09027,-0.019999999999999983,10,SL_HIT_100%,False,False
HYPE/USDT,03-22 15:45,38.09,0.01,77,SL_BREAKEVEN,True,False
HYPE/USDT,03-22 16:15,38.08,0.01,75,SL_BREAKEVEN,True,False
HYPE/USDT,03-22 17:30,37.98,0.01,70,SL_BREAKEVEN,True,False
HYPE/USDT,03-22 19:00,37.97,-0.019999999999999987,16,SL_HIT_100%,False,False
HYPE/USDT,03-22 21:30,37.73,-0.020000000000000094,5,SL_HIT_100%,False,False
HYPE/USDT,03-23 00:15,37.88,0.01,43,SL_BREAKEVEN,True,False
HYPE/USDT,03-23 04:30,38.03,0.01,26,SL_BREAKEVEN,True,False
HYPE/USDT,03-23 06:00,37.9,0.01,20,SL_BREAKEVEN,True,False
HYPE/USDT,03-23 15:15,37.84,0.01,50,SL_BREAKEVEN,True,False
HYPE/USDT,03-23 18:30,37.72,-0.020000000000000104,51,SL_HIT_100%,False,False
HYPE/USDT,03-23 20:00,37.8,-0.020000000000000007,47,SL_HIT_100%,False,False
HYPE/USDT,03-23 21:45,37.85,0.01,24,SL_BREAKEVEN,True,False
HYPE/USDT,03-24 01:30,37.33,-0.02000000000000002,10,SL_HIT_100%,False,False
BCH/USDT,03-19 02:00,455.5,-0.02000000000000003,103,SL_HIT_100%,False,False
BCH/USDT,03-19 04:15,456.4,-0.01999999999999997,109,SL_HIT_100%,False,False
BCH/USDT,03-19 05:00,456.8,-0.020000000000000052,106,SL_HIT_100%,False,False
BCH/USDT,03-19 06:30,456.1,-0.02000000000000003,86,SL_HIT_100%,False,False
BCH/USDT,03-19 11:30,456.0,-0.02000000000000001,65,SL_HIT_100%,False,False
BCH/USDT,03-19 15:15,453.2,-0.02000000000000005,46,SL_HIT_100%,False,False
BCH/USDT,03-19 21:30,455.3,-0.019999999999999987,25,SL_HIT_100%,False,False
ADA/USDT,03-19 22:30,0.266,-0.019999999999999966,25,SL_HIT_100%,False,False
ADA/USDT,03-19 23:30,0.2668,-0.020000000000000028,22,SL_HIT_100%,False,False
ADA/USDT,03-20 02:45,0.2694,0.016310319227913806,100,TIMEOUT_PROFIT,True,False
ADA/USDT,03-20 04:30,0.2691,0.01501672240802672,100,TIMEOUT_PROFIT,True,False
ADA/USDT,03-20 11:30,0.2677,0.01,42,SL_BREAKEVEN,True,False
ADA/USDT,03-20 16:00,0.2652,0.005279034690799443,100,TIMEOUT_PROFIT,False,False
ADA/USDT,03-20 17:30,0.2648,0.0011329305135950414,101,TIMEOUT_PROFIT,False,False
ADA/USDT,03-20 18:30,0.264,0.022310606060606072,117,TIMEOUT_PROFIT,True,False
ADA/USDT,03-21 02:00,0.2657,0.03,88,FULL_TP,True,True
ADA/USDT,03-21 03:30,0.266,0.03,82,FULL_TP,True,True
ADA/USDT,03-21 05:45,0.2661,0.03,73,FULL_TP,True,True
ADA/USDT,03-21 07:30,0.2655,0.03,66,FULL_TP,True,True
ADA/USDT,03-21 13:30,0.2642,0.03,42,FULL_TP,True,True
ADA/USDT,03-21 14:45,0.2634,0.03,37,FULL_TP,True,True
ADA/USDT,03-21 22:15,0.2652,0.03,7,FULL_TP,True,True
ADA/USDT,03-22 06:00,0.257,0.024202334630350195,100,TIMEOUT_PROFIT,True,False
ADA/USDT,03-22 08:00,0.2565,0.02423001949317739,100,TIMEOUT_PROFIT,True,False
ADA/USDT,03-22 09:30,0.2562,0.022099921935987477,100,TIMEOUT_PROFIT,True,False
ADA/USDT,03-22 10:00,0.2558,0.01,100,SL_BREAKEVEN,True,False
ADA/USDT,03-22 16:15,0.2553,0.01,75,SL_BREAKEVEN,True,False
ADA/USDT,03-23 06:00,0.2508,-0.02000000000000008,20,SL_HIT_100%,False,False
ADA/USDT,03-23 08:45,0.2493,-0.020000000000000073,9,SL_HIT_100%,False,False
LINK/USDT,03-19 14:00,8.97,-0.019999999999999924,46,SL_HIT_100%,False,False
LINK/USDT,03-19 22:45,9.05,0.02215469613259672,196,TIMEOUT_PROFIT,True,False
LINK/USDT,03-19 23:30,9.02,-0.020000000000000063,34,SL_HIT_100%,False,False
LINK/USDT,03-20 02:15,9.07,0.0011025358324145299,154,TIMEOUT_PROFIT,False,False
LINK/USDT,03-20 04:30,9.09,0.0022002200220021533,137,TIMEOUT_PROFIT,False,False
LINK/USDT,03-20 05:15,9.12,0.0010964912280701522,116,TIMEOUT_PROFIT,False,False
LINK/USDT,03-20 12:00,9.1,0.0010989010989010755,102,TIMEOUT_PROFIT,False,False
LINK/USDT,03-20 17:15,9.0,-0.01999999999999997,31,SL_HIT_100%,False,False
LINK/USDT,03-21 16:30,9.07,0.03,30,FULL_TP,True,True
LINK/USDT,03-21 18:45,9.06,0.03,21,FULL_TP,True,True
LINK/USDT,03-21 23:00,9.06,0.03,4,FULL_TP,True,True
LINK/USDT,03-22 07:30,8.86,0.02128668171557558,100,TIMEOUT_PROFIT,True,False
LINK/USDT,03-22 09:15,8.81,0.019080590238365502,100,TIMEOUT_PROFIT,True,False
LINK/USDT,03-22 10:30,8.77,0.01,63,SL_BREAKEVEN,True,False
LINK/USDT,03-22 18:00,8.77,0.01,33,SL_BREAKEVEN,True,False
LINK/USDT,03-23 06:15,8.71,-0.02000000000000009,19,SL_HIT_100%,False,False
LINK/USDT,03-23 08:45,8.64,-0.020000000000000056,9,SL_HIT_100%,False,False
XLM/USDT,03-20 18:30,0.1646,0.014580801944106839,117,TIMEOUT_PROFIT,False,False
XLM/USDT,03-21 01:45,0.1652,0.01786924939467318,100,TIMEOUT_PROFIT,True,False
XLM/USDT,03-21 07:30,0.166,0.03,99,FULL_TP,True,True
XLM/USDT,03-21 11:30,0.1652,0.03,92,FULL_TP,True,True
XLM/USDT,03-21 15:00,0.1653,0.03,78,FULL_TP,True,True
XLM/USDT,03-21 17:15,0.1656,0.03,68,FULL_TP,True,True
XLM/USDT,03-21 18:45,0.1655,0.03,62,FULL_TP,True,True
XLM/USDT,03-21 21:00,0.1655,0.03,53,FULL_TP,True,True
XLM/USDT,03-21 21:45,0.1654,0.03,50,FULL_TP,True,True
XLM/USDT,03-22 06:00,0.1613,0.023639181649101015,100,TIMEOUT_PROFIT,True,False
XLM/USDT,03-22 16:45,0.1579,-0.019999999999999962,73,SL_HIT_100%,False,False
XLM/USDT,03-22 21:00,0.1558,-0.02000000000000005,30,SL_HIT_100%,False,False
XLM/USDT,03-23 06:30,0.1571,-0.02000000000000004,18,SL_HIT_100%,False,False
XLM/USDT,03-23 10:30,0.1561,-0.02000000000000009,2,SL_HIT_100%,False,False
CC/USDT,03-18 15:15,0.14653,-0.02000000000000004,17,SL_HIT_100%,False,False
CC/USDT,03-18 17:45,0.1458,-0.02000000000000001,7,SL_HIT_100%,False,False
CC/USDT,03-18 18:45,0.14551,-0.02000000000000001,3,SL_HIT_100%,False,False
CC/USDT,03-18 22:00,0.14613,0.01,85,SL_BREAKEVEN,True,False
CC/USDT,03-19 02:00,0.14655,0.017983623336745167,100,TIMEOUT_PROFIT,True,False
CC/USDT,03-19 07:00,0.14592,0.018429276315789438,100,TIMEOUT_PROFIT,True,False
CC/USDT,03-19 15:00,0.14471,0.016461198258586173,100,TIMEOUT_PROFIT,True,False
CC/USDT,03-19 20:30,0.14492,0.01,99,SL_BREAKEVEN,True,False
CC/USDT,03-20 04:15,0.14359,-0.020000000000000052,87,SL_HIT_100%,False,False
CC/USDT,03-20 06:45,0.14262,-0.020000000000000035,74,SL_HIT_100%,False,False
CC/USDT,03-20 07:15,0.14257,-0.020000000000000028,72,SL_HIT_100%,False,False
CC/USDT,03-20 12:00,0.14291,-0.020000000000000035,54,SL_HIT_100%,False,False
CC/USDT,03-20 12:30,0.14297,-0.02000000000000008,52,SL_HIT_100%,False,False
CC/USDT,03-22 00:30,0.14431,0.010554362137066016,100,TIMEOUT_PROFIT,True,False
CC/USDT,03-22 05:30,0.143,-0.02000000000000001,83,SL_HIT_100%,False,False
CC/USDT,03-22 08:30,0.14263,-0.020000000000000073,71,SL_HIT_100%,False,False
CC/USDT,03-22 13:30,0.14226,-0.019999999999999945,51,SL_HIT_100%,False,False
CC/USDT,03-22 20:45,0.14249,-0.020000000000000094,22,SL_HIT_100%,False,False
CC/USDT,03-22 21:45,0.14126,-0.02,14,SL_HIT_100%,False,False
DAI/USDT,03-14 08:15,0.9999,0.000200020002000178,100,TIMEOUT_PROFIT,False,False
DAI/USDT,03-14 10:15,0.9999,0.000100010001000089,100,TIMEOUT_PROFIT,False,False
DAI/USDT,03-14 11:00,0.9999,0.000200020002000178,100,TIMEOUT_PROFIT,False,False
DAI/USDT,03-14 12:15,0.9999,0.000200020002000178,100,TIMEOUT_PROFIT,False,False
DAI/USDT,03-14 16:30,0.9996,-0.020000000000000007,291,SL_HIT_100%,False,False
DAI/USDT,03-14 20:45,0.9996,-0.020000000000000007,274,SL_HIT_100%,False,False
DAI/USDT,03-14 23:15,0.9995,-0.019999999999999952,264,SL_HIT_100%,False,False
DAI/USDT,03-15 02:30,0.9996,-0.020000000000000007,251,SL_HIT_100%,False,False
DAI/USDT,03-15 06:15,0.9997,-0.020000000000000066,236,SL_HIT_100%,False,False
DAI/USDT,03-15 10:00,0.9997,-0.020000000000000066,221,SL_HIT_100%,False,False
DAI/USDT,03-15 11:45,0.9997,-0.020000000000000066,214,SL_HIT_100%,False,False
DAI/USDT,03-15 12:45,0.9997,-0.020000000000000066,210,SL_HIT_100%,False,False
DAI/USDT,03-15 13:45,0.9997,-0.020000000000000066,206,SL_HIT_100%,False,False
DAI/USDT,03-15 17:00,0.9997,-0.020000000000000066,193,SL_HIT_100%,False,False
DAI/USDT,03-15 20:15,0.9997,-0.020000000000000066,180,SL_HIT_100%,False,False
DAI/USDT,03-18 00:45,0.9997,0.00010003000900268979,435,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 05:15,0.9998,0.00010002000400078914,103,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 06:15,0.9998,0.00010002000400078914,102,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 08:00,0.9998,0.00010002000400078914,123,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 11:00,0.9997,0.00010003000900268979,394,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 16:15,0.9997,0.00010003000900268979,373,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 19:30,0.9997,0.00010003000900268979,360,TIMEOUT_PROFIT,False,False
DAI/USDT,03-18 22:15,0.9996,-0.0005002000800319577,552,END_OF_DATA,False,False
DAI/USDT,03-19 00:15,0.9996,-0.0005002000800319577,544,END_OF_DATA,False,False
USD1/USDT,03-14 08:00,0.9991,0.00010009008107295465,112,TIMEOUT_PROFIT,False,False
USD1/USDT,03-14 14:45,0.9991,0.00010009008107295465,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-14 15:30,0.9991,0.00010009008107295465,101,TIMEOUT_PROFIT,False,False
USD1/USDT,03-14 16:00,0.9991,0.00010009008107295465,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-14 18:00,0.9991,0.00010009008107295465,102,TIMEOUT_PROFIT,False,False
USD1/USDT,03-14 19:15,0.9991,0.00010009008107295465,102,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 00:45,0.9991,0.00010009008107295465,103,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 02:45,0.9991,0.00010009008107295465,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 07:30,0.9991,0.00010009008107295465,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 08:30,0.9991,0.00010009008107295465,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 11:15,0.9991,0.0004003603242918186,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 13:45,0.999,0.00010010010010008907,101,TIMEOUT_PROFIT,False,False
USD1/USDT,03-15 23:15,0.9991,0.00010009008107295465,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-16 02:45,0.999,0.00010010010010008907,103,TIMEOUT_PROFIT,False,False
USD1/USDT,03-16 07:30,0.999,0.00010010010010008907,100,TIMEOUT_PROFIT,False,False
USD1/USDT,03-16 19:30,0.9989,0.00010011012113323555,287,TIMEOUT_PROFIT,False,False
USD1/USDT,03-16 21:00,0.9989,0.00010011012113323555,281,TIMEOUT_PROFIT,False,False
USD1/USDT,03-17 02:15,0.9989,0.00010011012113323555,260,TIMEOUT_PROFIT,False,False
USD1/USDT,03-17 03:15,0.9989,0.00010011012113323555,256,TIMEOUT_PROFIT,False,False
USD1/USDT,03-17 04:45,0.9989,0.00010011012113323555,250,TIMEOUT_PROFIT,False,False
USD1/USDT,03-17 21:00,0.9989,0.00010011012113323555,185,TIMEOUT_PROFIT,False,False
USD1/USDT,03-18 02:15,0.9989,0.00010011012113323555,164,TIMEOUT_PROFIT,False,False
USD1/USDT,03-18 09:00,0.9989,0.00010011012113323555,137,TIMEOUT_PROFIT,False,False
USD1/USDT,03-18 12:00,0.9989,0.00010011012113323555,125,TIMEOUT_PROFIT,False,False
USD1/USDT,03-18 13:00,0.9989,0.00010011012113323555,121,TIMEOUT_PROFIT,False,False
USD1/USDT,03-18 16:30,0.9989,0.00010011012113323555,107,TIMEOUT_PROFIT,False,False
USD1/USDT,03-19 07:15,0.9989,-0.0004004404845329422,516,END_OF_DATA,False,False
USD1/USDT,03-19 08:00,0.9989,-0.0004004404845329422,513,END_OF_DATA,False,False
USD1/USDT,03-19 12:15,0.9989,-0.0004004404845329422,496,END_OF_DATA,False,False
USD1/USDT,03-19 14:30,0.9989,-0.0004004404845329422,487,END_OF_DATA,False,False
USD1/USDT,03-19 17:30,0.9989,-0.0004004404845329422,475,END_OF_DATA,False,False
USD1/USDT,03-19 18:15,0.9989,-0.0004004404845329422,472,END_OF_DATA,False,False
USD1/USDT,03-20 00:15,0.9989,-0.0004004404845329422,448,END_OF_DATA,False,False
LTC/USDT,03-19 22:30,55.44,-0.020000000000000042,124,SL_HIT_100%,False,False
LTC/USDT,03-20 12:30,55.36,-0.01999999999999998,49,SL_HIT_100%,False,False
LTC/USDT,03-20 14:00,55.3,-0.02000000000000003,32,SL_HIT_100%,False,False
LTC/USDT,03-21 22:00,55.82,0.03,91,FULL_TP,True,True
LTC/USDT,03-22 05:45,54.56,0.01888929618768327,100,TIMEOUT_PROFIT,True,False
LTC/USDT,03-22 07:45,54.39,0.016986578415149826,100,TIMEOUT_PROFIT,True,False
LTC/USDT,03-22 10:30,54.05,-0.02000000000000006,98,SL_HIT_100%,False,False
LTC/USDT,03-22 18:30,53.92,-0.02000000000000004,66,SL_HIT_100%,False,False
LTC/USDT,03-23 06:15,53.91,-0.02000000000000005,19,SL_HIT_100%,False,False
LTC/USDT,03-23 08:45,53.63,-0.020000000000000025,9,SL_HIT_100%,False,False
AVAX/USDT,03-19 12:00,9.52,0.002100840336134409,100,TIMEOUT_PROFIT,False,False
AVAX/USDT,03-19 15:30,9.36,-0.020000000000000077,14,SL_HIT_100%,False,False
AVAX/USDT,03-19 17:00,9.35,-0.019999999999999934,8,SL_HIT_100%,False,False
AVAX/USDT,03-19 22:15,9.47,0.0010559662090812868,196,TIMEOUT_PROFIT,False,False
AVAX/USDT,03-20 04:30,9.52,0.0010504201680672045,118,TIMEOUT_PROFIT,False,False
AVAX/USDT,03-20 06:00,9.55,0.0010471204188483311,105,TIMEOUT_PROFIT,False,False
